LGL Constituent ID,Constituent Name,Constituent Type,Contact Type,Prefix,First Name,Last Name,Middle Name,Maiden name,Suffix,Nick Name,Addressee,Annual Report Name,Spouse Name,Spouse Nick Name,Salutation,Alt. Addressee,Alt. Salutation,Honorary Name,Assistant Name,Job Title,Org Name,Groups,Communication Tags,Giving Status,Acknowledgment Preference,Newsletter,Tags,Background Info,Deceased?,Deceased Date,Date Added
950067,Fred Trainer,Individual,Primary,,Fred,Trainer,,,,,Fred Trainer,Fred Trainer,,,Fred,Fred Trainer,Fred,Fred Trainer,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950072,Parham Cain,Individual,Primary,,Parham,Cain,,,,,Parham Cain,Parham Cain,,,Parham,Parham Cain,Parham,Parham Cain,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950077,Rebecca Ankeny,Individual,Primary,,Rebecca,Ankeny,,,,,Rebecca Ankeny,Rebecca Ankeny,,,Rebecca,Rebecca Ankeny,Rebecca,Rebecca Ankeny,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950082,David Northern,Individual,Primary,,David,Northern,,,,,David Northern,David Northern,,,David,David Northern,David,David Northern,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950087,Coral Thayer,Individual,Primary,,Coral,Thayer,,,,,Coral Thayer,Coral Thayer,,,Coral,Coral Thayer,Coral,Coral Thayer,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950092,Lyn Dowlen,Individual,Primary,,Lyn,Dowlen,,,,,Lyn Dowlen,Lyn Dowlen,,,Lyn,Lyn Dowlen,Lyn,Lyn Dowlen,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950097,Linda Hardymon,Individual,Primary,,Linda,Hardymon,,,,,Linda Hardymon,Linda Hardymon,,,Linda,Linda Hardymon,Linda,Linda Hardymon,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950102,Tom Phibbs,Individual,Primary,,Tom,Phibbs,,,,,Tom Phibbs,Tom Phibbs,,,Tom,Tom Phibbs,Tom,Tom Phibbs,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950107,Lee Sessions,Individual,Primary,,Lee,Sessions,,,,,Lee Sessions,Lee Sessions,,,Lee,Lee Sessions,Lee,Lee Sessions,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950112,Arvind Karandikar,Individual,Primary,,Arvind,Karandikar,,,,,Arvind Karandikar,Arvind Karandikar,,,Arvind,Arvind Karandikar,Arvind,Arvind Karandikar,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950117,Lucas Harkleroad,Individual,Primary,,Lucas,Harkleroad,,,,,Lucas Harkleroad,Lucas Harkleroad,,,Lucas,Lucas Harkleroad,Lucas,Lucas Harkleroad,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950122,Amy Olson,Individual,Primary,,Amy,Olson,,,,,Amy Olson,Amy Olson,,,Amy,Amy Olson,Amy,Amy Olson,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950127,Cameron Henshaw,Individual,Primary,,Cameron,Henshaw,,,,,Cameron Henshaw,Cameron Henshaw,,,Cameron,Cameron Henshaw,Cameron,Cameron Henshaw,,,Next Step Initiative,,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950132,Larry Bell,Individual,Primary,,Larry,Bell,,,,,Larry Bell,Larry Bell,,,Larry,Larry Bell,Larry,Larry Bell,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950137,Gabby Billstrom,Individual,Primary,,Gabby,Billstrom,,,,,Gabby Billstrom,Gabby Billstrom,,,Gabby,Gabby Billstrom,Gabby,Gabby Billstrom,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950142,Teri Wiggins,Individual,Primary,,Teri,Wiggins,,,,,Teri Wiggins,Teri Wiggins,,,Teri,Teri Wiggins,Teri,Teri Wiggins,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950147,Dan Beasley,Individual,Primary,,Dan,Beasley,,,,,Dan Beasley,Dan Beasley,,,Dan,Dan Beasley,Dan,Dan Beasley,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950152,Yi-Ping Liu,Individual,Primary,,Yi-Ping,Liu,,,,,Yi-Ping Liu,Yi-Ping Liu,,,Yi-Ping,Yi-Ping Liu,Yi-Ping,Yi-Ping Liu,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950157,Eva Herinkova,Individual,Primary,"",Eva,Herinkova,"","",,"",Eva Herinkova,Eva Herinkova,"","",Eva,Eva Herinkova,Eva,Eva Herinkova,,"","",,No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950162,Juanita Vanderwel,Individual,Primary,,Juanita,Vanderwel,,,,,Juanita Vanderwel,Juanita Vanderwel,,,Juanita,Juanita Vanderwel,Juanita,Juanita Vanderwel,,,,2020 Volunteer,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950167,Allen Abernathy,Individual,Primary,,Allen,Abernathy,,,,,Allen Abernathy,Allen Abernathy,,,Allen,Allen Abernathy,Allen,Allen Abernathy,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950172,Chuck Flanagan,Individual,Primary,,Chuck,Flanagan,,,,,Chuck Flanagan,Chuck Flanagan,,,Chuck,Chuck Flanagan,Chuck,Chuck Flanagan,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950177,Bruce Pharis,Individual,Primary,,Bruce,Pharis,,,,,Bruce Pharis,Bruce Pharis,,,Bruce,Bruce Pharis,Bruce,Bruce Pharis,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950182,Edith Bowen-Wilcox,Individual,Primary,,Edith,Bowen-Wilcox,,,,,Edith Bowen-Wilcox,Edith Bowen-Wilcox,,,Edith,Edith Bowen-Wilcox,Edith,Edith Bowen-Wilcox,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950187,David Hayes,Individual,Primary,,David,Hayes,,,,,David Hayes,David Hayes,,,David,David Hayes,David,David Hayes,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950192,Nancy Henry,Individual,Primary,,Nancy,Henry,,,,,Nancy Henry,Nancy Henry,,,Nancy,Nancy Henry,Nancy,Nancy Henry,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950197,Michael Meredith,Individual,Primary,,Michael,Meredith,,,,,Michael Meredith,Michael Meredith,,,Michael,Michael Meredith,Michael,Michael Meredith,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950202,Lisa Bolt,Individual,Primary,,Lisa,Bolt,,,,,Lisa Bolt,Lisa Bolt,,,Lisa,Lisa Bolt,Lisa,Lisa Bolt,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950207,Johnny Payne,Individual,Primary,,Johnny,Payne,,,,,Johnny Payne,Johnny Payne,,,Johnny,Johnny Payne,Johnny,Johnny Payne,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950212,Dona McConnell,Individual,Primary,"",Dona,McConnell,"","",,"",Dona McConnell,Dona McConnell,"","",Dona,Dona McConnell,Dona,Dona McConnell,,"",Beccon of Hope,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950217,Seema Singh-Perez,Individual,Primary,,Seema,Singh-Perez,,,,,Seema Singh-Perez,Seema Singh-Perez,,,Seema,Seema Singh-Perez,Seema,Seema Singh-Perez,,,,,No valid address;No valid phone,Non Donor,,Subscribe,VCO-Email,,No,,2020-03-19
950222,Dan O'Conner,Individual,Primary,,Dan,O'Conner,,,,,Dan O'Conner,Dan O'Conner,,,Dan,Dan O'Conner,Dan,Dan O'Conner,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950227,Tim Ezzell,Individual,Primary,,Tim,Ezzell,,,,,Tim Ezzell,Tim Ezzell,,,Tim,Tim Ezzell,Tim,Tim Ezzell,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950232,Scott Haley,Individual,Primary,,Scott,Haley,,,,,Scott Haley,Scott Haley,,,Scott,Scott Haley,Scott,Scott Haley,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950237,Andy Lamb,Individual,Primary,,Andy,Lamb,,,,,Andy Lamb,Andy Lamb,,,Andy,Andy Lamb,Andy,Andy Lamb,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950242,Patrick Greene,Individual,Primary,,Patrick,Greene,,,,,Patrick Greene,Patrick Greene,,,Patrick,Patrick Greene,Patrick,Patrick Greene,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950247,Colleen Riordan AIA,Individual,Primary,,Colleen,Riordan AIA,,,,,Colleen Riordan AIA,Colleen Riordan AIA,,,Colleen,Colleen Riordan AIA,Colleen,Colleen Riordan AIA,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950252,Susan Rothchild,Individual,Primary,,Susan,Rothchild,,,,,Susan Rothchild,Susan Rothchild,,,Susan,Susan Rothchild,Susan,Susan Rothchild,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950257,Gerald Thornton,Individual,Primary,,Gerald & Alice,Thornton,,,,,Gerald Thornton,Gerald Thornton,,,Gerald,Gerald Thornton,Gerald,Gerald Thornton,,,,,No valid address;No valid phone,Non Donor,,UnSubscribe,,,No,,2020-03-19
950262,Stan Hoard,Individual,Primary,,Stan,Hoard,,,,,Stan Hoard,Stan Hoard,,,Stan,Stan Hoard,Stan,Stan Hoard,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950267,Robert Wolfenbarger,Individual,Primary,,Robert,Wolfenbarger,,,,,Robert Wolfenbarger,Robert Wolfenbarger,,,Robert,Robert Wolfenbarger,Robert,Robert Wolfenbarger,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950272,Linda Cunningham,Individual,Primary,,Linda,Cunningham,,,,,Linda Cunningham,Linda Cunningham,,,Linda,Linda Cunningham,Linda,Linda Cunningham,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950277,Robin Santos,Individual,Primary,,Robin,Santos,,,,,Robin Santos,Robin Santos,,,Robin,Robin Santos,Robin,Robin Santos,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950282,Stephen Land,Individual,Primary,,Stephen,Land,,,,,Stephen Land,Stephen Land,,,Stephen,Stephen Land,Stephen,Stephen Land,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950287,Paul Hethmon,Individual,Primary,,Paul,Hethmon,,,,,Paul Hethmon,Paul Hethmon,,,Paul,Paul Hethmon,Paul,Paul Hethmon,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950292,Cameron Reddick,Individual,Primary,,Cameron,Reddick,,,,,Cameron Reddick,Cameron Reddick,,,Cameron,Cameron Reddick,Cameron,Cameron Reddick,,,,,No valid address;No valid phone,Non Donor,,Subscribe,VCO-Email,NSI,No,,2020-03-19
950297,Rob Brown,Individual,Primary,,Rob,Brown,,,,,Rob Brown,Rob Brown,,,Rob,Rob Brown,Rob,Rob Brown,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950302,Jeff Diviney,Individual,Primary,,Jeff,Diviney,,,,,Jeff Diviney,Jeff Diviney,,,Jeff,Jeff Diviney,Jeff,Jeff Diviney,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950307,Ron Ott,Individual,Primary,,Ron,Ott,,,,,Ron Ott,Ron Ott,,,Ron,Ron Ott,Ron,Ron Ott,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950312,Paul Witt,Individual,Primary,"",Paul,Witt,"","",,"",Paul Witt,Paul Witt,"","",Paul,Paul Witt,Paul,Paul Witt,,"","",,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950317,Erin Rosolina,Individual,Primary,,Erin,Rosolina,,,,,Erin Rosolina,Erin Rosolina,,,Erin,Erin Rosolina,Erin,Erin Rosolina,,,,,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950322,Todd Butler,Individual,Primary,,Todd,Butler,,,,,Todd Butler,Todd Butler,,,Todd,Todd Butler,Todd,Todd Butler,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950327,Bill Brooks,Individual,Primary,,Bill,Brooks,,,,,Bill Brooks,Bill Brooks,,,Bill,Bill Brooks,Bill,Bill Brooks,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,":2020-05-01: last open October 23rd, 2018 - consulted on solar farm",No,,2020-03-19
950332,Nanci Jackson,Individual,Primary,,Nanci,Jackson,,,,,Nanci Jackson,Nanci Jackson,,,Nanci,Nanci Jackson,Nanci,Nanci Jackson,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950337,Frances Huffaker,Individual,Primary,,Frances,Huffaker,,,,,Frances Huffaker,Frances Huffaker,,,Frances,Frances Huffaker,Frances,Frances Huffaker,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950342,David Maasberg,Individual,Primary,,David,Maasberg,,,,,David Maasberg,David Maasberg,,,David,David Maasberg,David,David Maasberg,,,,Mutual tours,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950347,David Zandstra,Individual,Primary,,David,Zandstra,,,,,David Zandstra,David Zandstra,,,David,David Zandstra,David,David Zandstra,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950352,Tom Magli,Individual,Primary,,Tom,Magli,,,,,Tom Magli,Tom Magli,,,Tom,Tom Magli,Tom,Tom Magli,,,,,No valid address;No valid phone,Non Donor,,Subscribe,realtor,,No,,2020-03-19
950357,Bob Morrison,Individual,Primary,,Bob,Morrison,,,,,Bob Morrison,Bob Morrison,,,Bob,Bob Morrison,Bob,Bob Morrison,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950362,Natalie Dunn,Individual,Primary,,Natalie,Dunn,,,,,Natalie Dunn,Natalie Dunn,,,Natalie,Natalie Dunn,Natalie,Natalie Dunn,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950367,Hannah Shinall,Individual,Primary,,Hannah,Shinall,,,,,Hannah Shinall,Hannah Shinall,,,Hannah,Hannah Shinall,Hannah,Hannah Shinall,,,,,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950372,Jerry Brewer,Individual,Primary,,Jerry,Brewer,,,,,Jerry Brewer,Jerry Brewer,,,Jerry,Jerry Brewer,Jerry,Jerry Brewer,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950377,Lee LeGrand,Individual,Primary,,Lee,LeGrand,,,,,Lee LeGrand,Lee LeGrand,,,Lee,Lee LeGrand,Lee,Lee LeGrand,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950382,Ben Farmer,Individual,Primary,,Ben,Farmer,,,,,Ben Farmer,Ben Farmer,,,Ben,Ben Farmer,Ben,Ben Farmer,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950387,Stan Johnson,Individual,Primary,,Stan,Johnson,,,,,Stan Johnson,Stan Johnson,,,Stan,Stan Johnson,Stan,Stan Johnson,,,,Mutual tours,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950392,David Bolt,Individual,Primary,,David,Bolt,,,,,David Bolt,David Bolt,Anne Harvey,,David,David Bolt,David,David Bolt,,,Sustainable Future Center,member-monthly;Staff,,Top 100 Donor;Active Donor,,Subscribe,PDC;VCO-Email,General back ground info,No,,2020-03-19
950397,Kelly Norrell,Individual,Primary,,Kelly,Norrell,,,,,Kelly Norrell,Kelly Norrell,,,Kelly,Kelly Norrell,Kelly,Kelly Norrell,,,,,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950402,Rex Payne,Individual,Primary,,Rex,Payne,,,,,Rex Payne,Rex Payne,,,Rex,Rex Payne,Rex,Rex Payne,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950412,Susan McKinney,Individual,Primary,,Susan,McKinney,,,,,Susan McKinney,Susan McKinney,,,Susan,Susan McKinney,Susan,Susan McKinney,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950417,Chris Hawkins,Individual,Primary,,Chris,Hawkins,,,,,Chris Hawkins,Chris Hawkins,,,Chris,Chris Hawkins,Chris,Chris Hawkins,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950422,Sheila Troy,Individual,Primary,,Sheila,Troy,,,,,Sheila Troy,Sheila Troy,,,Sheila,Sheila Troy,Sheila,Sheila Troy,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950427,Betsy Child,Individual,Primary,,Betsy,Child,,,,,Betsy Child,Betsy Child,,,Betsy,Betsy Child,Betsy,Betsy Child,,,,,No valid address;No valid phone,Non Donor,,UnSubscribe,,":2020-07-29: unsubscribed
",No,,2020-03-19
950432,Alicia Verlinda,Individual,Primary,,Alicia,Verlinda,,,,,Alicia Verlinda,Alicia Verlinda,,,Alicia,Alicia Verlinda,Alicia,Alicia Verlinda,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950437,Judy Langston,Individual,Primary,,Judy Ann,Langston,,,,,Judy Langston,Judy Langston,,,Judy,Judy Langston,Judy,Judy Langston,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950442,Jerome Mangen,Individual,Primary,,Jerome,Mangen,,,,,Jerome Mangen,Jerome Mangen,,,Jerome,Jerome Mangen,Jerome,Jerome Mangen,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950447,Tony Newman,Individual,Primary,,Tony,Newman,,,,,Tony Newman,Tony Newman,,,Tony,Tony Newman,Tony,Tony Newman,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,":2020-10-07: metal roofing, PV ",No,,2020-03-19
950452,Ron Jarvis,Individual,Primary,,Ron,Jarvis,,,,,Ron Jarvis,Ron Jarvis,,,Ron,Ron Jarvis,Ron,Ron Jarvis,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950457,Jim Flores,Individual,Primary,,Jim,Flores,,,,,Jim Flores,Jim Flores,,,Jim,Jim Flores,Jim,Jim Flores,,,,Mutual tours,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950462,Johanna Paredes,Individual,Primary,,Johanna,Paredes,,,,,Johanna Paredes,Johanna Paredes,,,Johanna,Johanna Paredes,Johanna,Johanna Paredes,,,,,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950467,Lisa Anderson,Individual,Primary,,Lisa,Anderson,,,,,Lisa Anderson,Lisa Anderson,,,Lisa,Lisa Anderson,Lisa,Lisa Anderson,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950472,Ronald Jelliff,Individual,Primary,,Ronald,Jelliff,,,,,Ronald Jelliff,Ronald Jelliff,,,Ronald,Ronald Jelliff,Ronald,Ronald Jelliff,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950477,Graham Penniman,Individual,Primary,,Graham,Penniman,,,,,Graham Penniman,Graham Penniman,,,Graham,Graham Penniman,Graham,Graham Penniman,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950482,Alicia Silfies,Individual,Primary,,Alicia,Silfies,,,,,Alicia Silfies,Alicia Silfies,,,Alicia,Alicia Silfies,Alicia,Alicia Silfies,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950487,Bob Slattery,Individual,Primary,,Bob & Margaret,Slattery,,,,,Bob Slattery,Bob Slattery,,,Bob,Bob Slattery,Bob,Bob Slattery,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950492,Jake Weinstein,Individual,Primary,,Jake,Weinstein,,,,,Jake Weinstein,Jake Weinstein,,,Jake,Jake Weinstein,Jake,Jake Weinstein,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950497,Melissa Denny,Individual,Primary,,Melissa,Denny,,,,,Melissa Denny,Melissa Denny,,,Melissa,Melissa Denny,Melissa,Melissa Denny,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950502,Penny O'Dell,Individual,Primary,,Penny,O'Dell,,,,,Penny O'Dell,Penny O'Dell,,,Penny,Penny O'Dell,Penny,Penny O'Dell,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950507,Chad Keaton,Individual,Primary,,Chad,Keaton,,,,,Chad Keaton,Chad Keaton,,,Chad,Chad Keaton,Chad,Chad Keaton,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950512,Lee Shugart,Individual,Primary,,Lee,Shugart,,,,,Lee Shugart,Lee Shugart,,,Lee,Lee Shugart,Lee,Lee Shugart,,,,Mutual tours,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950517,Donna Kutt,Individual,Primary,,Donna,Kutt,,,,,Donna Kutt,Donna Kutt,,,Donna,Donna Kutt,Donna,Donna Kutt,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950522,Ariel Allen,Individual,Primary,"",Ariel,Allen,"","",,"",Ariel Allen,Ariel Allen,Great Schools Partnerships,"",Ariel,Ariel Allen,Ariel,Ariel Allen,,"","",,No valid address,Non Donor,,Subscribe,,"worked at CAC, got us into Americore program
",No,,2020-03-19
950527,Dave Flessner,Individual,Primary,,Dave,Flessner,,,,,Dave Flessner,Dave Flessner,,,Dave,Dave Flessner,Dave,Dave Flessner,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950532,Ken Morton,Individual,Primary,,Ken & Patty,Morton,,,,,Ken Morton,Ken Morton,,,Ken,Ken Morton,Ken,Ken Morton,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950537,Jill Frere,Individual,Primary,,Jill,Frere,,,,,Jill Frere,Jill Frere,Noah Frere,,Jill,Jill Frere,Jill,Jill Frere,,,,,No valid address,Non Donor,,Subscribe,,,No,,2020-03-19
950542,Steven Knight,Individual,Primary,,Steven,Knight,,,,,Steven Knight,Steven Knight,,,Steven,Steven Knight,Steven,Steven Knight,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950547,David Evans,Individual,Primary,,David,Evans,,,,,David Evans,David Evans,,,David,David Evans,David,David Evans,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950552,Bruce Bosse,Individual,Primary,,Bruce A.,Bosse,,,,,Bruce Bosse,Bruce Bosse,,,Bruce,Bruce Bosse,Bruce,Bruce Bosse,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950557,Gregg Saucier,Individual,Primary,,Gregg,Saucier,,,,,Gregg Saucier,Gregg Saucier,,,Gregg,Gregg Saucier,Gregg,Gregg Saucier,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950562,Paul Scott,Individual,Primary,,Paul,Scott,,,,,Paul Scott,Paul Scott,,,Paul,Paul Scott,Paul,Paul Scott,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950567,Steve Kopp,Individual,Primary,"",Steve,Kopp,"","",,"",Steve Kopp,Steve Kopp,Amy Albers,,Steve,Steve Kopp,Steve,Steve Kopp,,Facility Services,University of Tennessee- Knoxville,Mutual tours,No valid address,Non Donor,,Subscribe,,getting masters at UT,No,,2020-03-19
950572,Ralph Boroughs,Individual,Primary,,Ralph,Boroughs,,,,,Ralph Boroughs,Ralph Boroughs,,,Ralph,Ralph Boroughs,Ralph,Ralph Boroughs,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950577,Andy Roush,Individual,Primary,,Andy,Roush,,,,,Andy Roush,Andy Roush,,,Andy,Andy Roush,Andy,Andy Roush,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950582,Kendall Wimberley,Individual,Primary,"",Kendall,Wimberley,"","",,"",Kendall Wimberley,Kendall Wimberley,"","",Kendall,Kendall Wimberley,Kendall,Kendall Wimberley,,"","",,,Non Donor,,Subscribe,,,No,,2020-03-19
950587,Leonard Brown,Individual,Primary,,Leonard,Brown,,,,,Leonard Brown,Leonard Brown,,,Leonard,Leonard Brown,Leonard,Leonard Brown,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
950592,Debra Smith,Individual,Primary,,Debra,Smith,,,,,Debra Smith,Debra Smith,,,Debra,Debra Smith,Debra,Debra Smith,,,,,No valid address;No valid phone,Non Donor,,Subscribe,,,No,,2020-03-19
